2026-03-22 06:21:13,290 | INFO | algorithm_v1.quantization.base | Loading model from /mnt/82_store/LLM-weights/Qwen2.5-VL-7B-Instruct
2026-03-22 06:30:01,021 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 0 lwc lac iter 14, lr 0.00000500  time 31.430391s, mse: 0.04372976
2026-03-22 06:30:01,707 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-VL-7B-Instruct/flatquant/flatquant_w4a4_q16k4v4_seq2048/flat_parameters.pth
2026-03-22 06:30:01,879 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 1 =========
2026-03-22 06:30:42,854 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 0, lr 0.00494542  time 32.547374s, mse: 0.06120867
2026-03-22 06:31:14,280 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 1, lr 0.00478408  time 31.425045s, mse: 0.02949656
2026-03-22 06:31:45,812 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 2, lr 0.00452302  time 31.531590s, mse: 0.02580960
2026-03-22 06:32:17,350 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 3, lr 0.00417365  time 31.537974s, mse: 0.02184688
2026-03-22 06:32:48,811 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 4, lr 0.00375125  time 31.460670s, mse: 0.02074556
2026-03-22 06:33:20,245 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 5, lr 0.00327427  time 31.433997s, mse: 0.01954817
2026-03-22 06:33:51,814 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 6, lr 0.00276356  time 31.569027s, mse: 0.01906338
2026-03-22 06:34:23,334 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 7, lr 0.00224144  time 31.519482s, mse: 0.01856899
2026-03-22 06:34:54,896 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 8, lr 0.00173073  time 31.561207s, mse: 0.01820288
2026-03-22 06:35:26,408 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 9, lr 0.00125375  time 31.511528s, mse: 0.01788482
2026-03-22 06:35:58,029 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 10, lr 0.00083135  time 31.621654s, mse: 0.01764512
2026-03-22 06:36:29,421 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 11, lr 0.00048198  time 31.391578s, mse: 0.01739554
2026-03-22 06:37:00,970 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 12, lr 0.00022092  time 31.548193s, mse: 0.01718515
2026-03-22 06:37:32,167 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 13, lr 0.00005958  time 31.196988s, mse: 0.01707938
2026-03-22 06:38:03,568 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 14, lr 0.00000500  time 31.400923s, mse: 0.01701611
2026-03-22 06:38:04,282 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-VL-7B-Instruct/flatquant/flatquant_w4a4_q16k4v4_seq2048/flat_parameters.pth
2026-03-22 06:38:04,514 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 2 =========
2026-03-22 06:38:45,054 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 2 lwc lac iter 0, lr 0.00494542  time 32.076063s, mse: 0.11135283
2026-03-22 06:39:16,350 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 2 lwc lac iter 1, lr 0.00478408  time 31.295367s, mse: 0.05289925
2026-03-22 06:39:48,011 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 2 lwc lac iter 2, lr 0.00452302  time 31.660827s, mse: 0.04206517
2026-03-22 06:40:19,181 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 2 lwc lac iter 3, lr 0.00417365  time 31.169915s, mse: 0.03982477
2026-03-22 06:40:50,642 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 2 lwc lac iter 4, lr 0.00375125  time 31.460302s, mse: 0.03881275
2026-03-22 06:41:22,210 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 2 lwc lac iter 5, lr 0.00327427  time 31.568191s, mse: 0.03811307
2026-03-22 06:41:53,745 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 2 lwc lac iter 6, lr 0.00276356  time 31.534308s, mse: 0.03755753
2026-03-22 06:42:25,296 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 2 lwc lac iter 7, lr 0.00224144  time 31.550887s, mse: 0.03711874
2026-03-22 06:42:56,808 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 2 lwc lac iter 8, lr 0.00173073  time 31.511688s, mse: 0.03672284
2026-03-22 06:43:28,323 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 2 lwc lac iter 9, lr 0.00125375  time 31.514294s, mse: 0.03620955
2026-03-22 06:43:59,869 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 2 lwc lac iter 10, lr 0.00083135  time 31.545927s, mse: 0.03586936
2026-03-22 06:44:31,411 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 2 lwc lac iter 11, lr 0.00048198  time 31.542096s, mse: 0.03558442
2026-03-22 06:45:02,982 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 2 lwc lac iter 12, lr 0.00022092  time 31.570537s, mse: 0.03526041
2026-03-22 06:45:34,499 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 2 lwc lac iter 13, lr 0.00005958  time 31.516498s, mse: 0.03508106
2026-03-22 06:46:06,046 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 2 lwc lac iter 14, lr 0.00000500  time 31.546876s, mse: 0.03498287
2026-03-22 06:46:06,673 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-VL-7B-Instruct/flatquant/flatquant_w4a4_q16k4v4_seq2048/flat_parameters.pth
2026-03-22 06:46:06,873 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 3 =========
2026-03-22 06:46:47,640 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 3 lwc lac iter 0, lr 0.00494542  time 32.357583s, mse: 0.90125942
2026-03-22 06:47:19,114 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 3 lwc lac iter 1, lr 0.00478408  time 31.473892s, mse: 0.74060851
2026-03-22 06:47:50,693 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 3 lwc lac iter 2, lr 0.00452302  time 31.579049s, mse: 0.68084669
2026-03-22 06:48:22,228 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 3 lwc lac iter 3, lr 0.00417365  time 31.534149s, mse: 0.61628324
2026-03-22 06:48:53,685 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 3 lwc lac iter 4, lr 0.00375125  time 31.457239s, mse: 0.77635157
2026-03-22 06:49:25,153 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 3 lwc lac iter 5, lr 0.00327427  time 31.467527s, mse: 0.58294284
2026-03-22 06:49:56,433 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 3 lwc lac iter 6, lr 0.00276356  time 31.279419s, mse: 0.52983850
2026-03-22 06:50:27,746 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 3 lwc lac iter 7, lr 0.00224144  time 31.312904s, mse: 0.45293295
2026-03-22 06:50:59,253 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 3 lwc lac iter 8, lr 0.00173073  time 31.506583s, mse: 0.45930570
2026-03-22 06:51:30,798 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 3 lwc lac iter 9, lr 0.00125375  time 31.545190s, mse: 0.37853774
2026-03-22 06:52:02,424 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 3 lwc lac iter 10, lr 0.00083135  time 31.625659s, mse: 0.34498060
2026-03-22 06:52:33,494 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 3 lwc lac iter 11, lr 0.00048198  time 31.069507s, mse: 0.36851659
2026-03-22 06:53:04,978 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 3 lwc lac iter 12, lr 0.00022092  time 31.483467s, mse: 0.33265710
2026-03-22 06:53:36,470 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 3 lwc lac iter 13, lr 0.00005958  time 31.492519s, mse: 0.28675166
2026-03-22 06:54:07,997 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 3 lwc lac iter 14, lr 0.00000500  time 31.526408s, mse: 0.26709276
2026-03-22 06:54:08,644 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-VL-7B-Instruct/flatquant/flatquant_w4a4_q16k4v4_seq2048/flat_parameters.pth
2026-03-22 06:54:09,057 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 4 =========
2026-03-22 06:54:49,965 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 4 lwc lac iter 0, lr 0.00494542  time 32.538426s, mse: 0.30923548
2026-03-22 06:55:21,479 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 4 lwc lac iter 1, lr 0.00478408  time 31.514201s, mse: 0.14475822
2026-03-22 06:55:52,942 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 4 lwc lac iter 2, lr 0.00452302  time 31.462857s, mse: 0.11157512
2026-03-22 06:56:24,443 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 4 lwc lac iter 3, lr 0.00417365  time 31.500837s, mse: 0.10609666
2026-03-22 06:56:55,866 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 4 lwc lac iter 4, lr 0.00375125  time 31.422989s, mse: 0.10499578
2026-03-22 06:57:27,442 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 4 lwc lac iter 5, lr 0.00327427  time 31.575608s, mse: 0.10459129
2026-03-22 06:57:58,683 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 4 lwc lac iter 6, lr 0.00276356  time 31.240443s, mse: 0.10187286
2026-03-22 06:58:30,029 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 4 lwc lac iter 7, lr 0.00224144  time 31.345428s, mse: 0.09974964
2026-03-22 06:59:01,552 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 4 lwc lac iter 8, lr 0.00173073  time 31.522503s, mse: 0.09751876
2026-03-22 06:59:32,847 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 4 lwc lac iter 9, lr 0.00125375  time 31.295403s, mse: 0.09649125
2026-03-22 07:00:04,513 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 4 lwc lac iter 10, lr 0.00083135  time 31.664995s, mse: 0.09555364
2026-03-22 07:00:35,996 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 4 lwc lac iter 11, lr 0.00048198  time 31.482841s, mse: 0.09484158
2026-03-22 07:01:07,543 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 4 lwc lac iter 12, lr 0.00022092  time 31.547494s, mse: 0.09422302
2026-03-22 07:01:38,969 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 4 lwc lac iter 13, lr 0.00005958  time 31.425160s, mse: 0.09380734
2026-03-22 07:02:10,118 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 4 lwc lac iter 14, lr 0.00000500  time 31.149193s, mse: 0.09357136
2026-03-22 07:02:10,747 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-VL-7B-Instruct/flatquant/flatquant_w4a4_q16k4v4_seq2048/flat_parameters.pth
2026-03-22 07:02:10,916 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 5 =========
2026-03-22 07:02:51,819 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 5 lwc lac iter 0, lr 0.00494542  time 32.519741s, mse: 0.30560243
2026-03-22 07:03:23,334 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 5 lwc lac iter 1, lr 0.00478408  time 31.514667s, mse: 0.15166616
2026-03-22 07:03:54,877 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 5 lwc lac iter 2, lr 0.00452302  time 31.542543s, mse: 0.11910353
2026-03-22 07:04:26,349 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 5 lwc lac iter 3, lr 0.00417365  time 31.471943s, mse: 0.11346801
2026-03-22 07:04:57,852 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 5 lwc lac iter 4, lr 0.00375125  time 31.503109s, mse: 0.10990469
2026-03-22 07:05:29,397 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 5 lwc lac iter 5, lr 0.00327427  time 31.544440s, mse: 0.10944696
2026-03-22 07:06:00,934 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 5 lwc lac iter 6, lr 0.00276356  time 31.536687s, mse: 0.10754489
2026-03-22 07:06:32,414 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 5 lwc lac iter 7, lr 0.00224144  time 31.479915s, mse: 0.10642199
2026-03-22 07:07:03,870 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 5 lwc lac iter 8, lr 0.00173073  time 31.455769s, mse: 0.10445862
2026-03-22 07:07:35,418 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 5 lwc lac iter 9, lr 0.00125375  time 31.547852s, mse: 0.10257494
2026-03-22 07:08:06,884 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 5 lwc lac iter 10, lr 0.00083135  time 31.465269s, mse: 0.10130610
2026-03-22 07:08:38,303 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 5 lwc lac iter 11, lr 0.00048198  time 31.419457s, mse: 0.10032007
2026-03-22 07:09:09,890 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 5 lwc lac iter 12, lr 0.00022092  time 31.586150s, mse: 0.09994562
2026-03-22 07:09:41,404 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 5 lwc lac iter 13, lr 0.00005958  time 31.513733s, mse: 0.09949325
2026-03-22 07:10:12,967 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 5 lwc lac iter 14, lr 0.00000500  time 31.563147s, mse: 0.09916612
2026-03-22 07:10:13,625 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-VL-7B-Instruct/flatquant/flatquant_w4a4_q16k4v4_seq2048/flat_parameters.pth
2026-03-22 07:10:13,799 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 6 =========
2026-03-22 07:10:54,538 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 6 lwc lac iter 0, lr 0.00494542  time 32.313354s, mse: 0.55496836
2026-03-22 07:11:25,984 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 6 lwc lac iter 1, lr 0.00478408  time 31.446335s, mse: 0.33944523
2026-03-22 07:11:57,493 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 6 lwc lac iter 2, lr 0.00452302  time 31.508806s, mse: 0.26082826
2026-03-22 07:12:29,018 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 6 lwc lac iter 3, lr 0.00417365  time 31.525079s, mse: 0.25162926
2026-03-22 07:13:00,529 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 6 lwc lac iter 4, lr 0.00375125  time 31.510116s, mse: 0.24685647
2026-03-22 07:13:32,078 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 6 lwc lac iter 5, lr 0.00327427  time 31.548585s, mse: 0.24728411
2026-03-22 07:14:03,634 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 6 lwc lac iter 6, lr 0.00276356  time 31.555591s, mse: 0.24365211
2026-03-22 07:14:35,085 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 6 lwc lac iter 7, lr 0.00224144  time 31.451496s, mse: 0.24154641
2026-03-22 07:15:06,629 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 6 lwc lac iter 8, lr 0.00173073  time 31.543245s, mse: 0.24001218
2026-03-22 07:15:37,716 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 6 lwc lac iter 9, lr 0.00125375  time 31.087284s, mse: 0.23762873
2026-03-22 07:16:09,215 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 6 lwc lac iter 10, lr 0.00083135  time 31.497941s, mse: 0.23568889
2026-03-22 07:16:40,611 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 6 lwc lac iter 11, lr 0.00048198  time 31.396136s, mse: 0.23403420
2026-03-22 07:17:11,802 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 6 lwc lac iter 12, lr 0.00022092  time 31.190920s, mse: 0.23287098
2026-03-22 07:17:43,297 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 6 lwc lac iter 13, lr 0.00005958  time 31.494350s, mse: 0.23250251
2026-03-22 07:18:14,698 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 6 lwc lac iter 14, lr 0.00000500  time 31.400713s, mse: 0.23225431
2026-03-22 07:18:15,358 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-VL-7B-Instruct/flatquant/flatquant_w4a4_q16k4v4_seq2048/flat_parameters.pth
2026-03-22 07:18:15,528 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 7 =========
2026-03-22 07:18:56,249 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 7 lwc lac iter 0, lr 0.00494542  time 32.331826s, mse: 0.74288940
2026-03-22 07:19:27,686 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 7 lwc lac iter 1, lr 0.00478408  time 31.437057s, mse: 0.45893601
2026-03-22 07:19:59,194 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 7 lwc lac iter 2, lr 0.00452302  time 31.507872s, mse: 0.35351649
2026-03-22 07:20:30,825 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 7 lwc lac iter 3, lr 0.00417365  time 31.630411s, mse: 0.34139928
2026-03-22 07:21:02,344 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 7 lwc lac iter 4, lr 0.00375125  time 31.518852s, mse: 0.33665219
2026-03-22 07:21:33,929 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 7 lwc lac iter 5, lr 0.00327427  time 31.584781s, mse: 0.33296439
2026-03-22 07:22:05,453 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 7 lwc lac iter 6, lr 0.00276356  time 31.523731s, mse: 0.33128056
2026-03-22 07:22:36,970 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 7 lwc lac iter 7, lr 0.00224144  time 31.516322s, mse: 0.32935092
2026-03-22 07:23:08,522 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 7 lwc lac iter 8, lr 0.00173073  time 31.551743s, mse: 0.32738787
2026-03-22 07:23:40,109 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 7 lwc lac iter 9, lr 0.00125375  time 31.586592s, mse: 0.32558149
2026-03-22 07:24:11,663 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 7 lwc lac iter 10, lr 0.00083135  time 31.553684s, mse: 0.32422581
2026-03-22 07:24:43,239 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 7 lwc lac iter 11, lr 0.00048198  time 31.576112s, mse: 0.32309854
2026-03-22 07:25:14,740 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 7 lwc lac iter 12, lr 0.00022092  time 31.500771s, mse: 0.32199189
2026-03-22 07:25:46,274 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 7 lwc lac iter 13, lr 0.00005958  time 31.533409s, mse: 0.32138920
2026-03-22 07:26:17,803 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 7 lwc lac iter 14, lr 0.00000500  time 31.528653s, mse: 0.32115486
2026-03-22 07:26:18,491 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-VL-7B-Instruct/flatquant/flatquant_w4a4_q16k4v4_seq2048/flat_parameters.pth
2026-03-22 07:26:18,660 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 8 =========
2026-03-22 07:26:59,758 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 8 lwc lac iter 0, lr 0.00494542  time 32.592267s, mse: 0.78789127
2026-03-22 07:27:31,249 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 8 lwc lac iter 1, lr 0.00478408  time 31.490361s, mse: 0.48241875
2026-03-22 07:28:02,710 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 8 lwc lac iter 2, lr 0.00452302  time 31.460586s, mse: 0.37018421
2026-03-22 07:28:34,280 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 8 lwc lac iter 3, lr 0.00417365  time 31.569859s, mse: 0.35745233
2026-03-22 07:29:05,732 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 8 lwc lac iter 4, lr 0.00375125  time 31.451219s, mse: 0.35380092
2026-03-22 07:29:37,260 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 8 lwc lac iter 5, lr 0.00327427  time 31.527935s, mse: 0.35144007
2026-03-22 07:30:08,791 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 8 lwc lac iter 6, lr 0.00276356  time 31.530622s, mse: 0.34751165
2026-03-22 07:30:40,225 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 8 lwc lac iter 7, lr 0.00224144  time 31.433729s, mse: 0.34632361
2026-03-22 07:31:11,824 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 8 lwc lac iter 8, lr 0.00173073  time 31.598656s, mse: 0.34414080
2026-03-22 07:31:43,365 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 8 lwc lac iter 9, lr 0.00125375  time 31.541568s, mse: 0.34255847
2026-03-22 07:32:14,876 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 8 lwc lac iter 10, lr 0.00083135  time 31.510261s, mse: 0.34118780
2026-03-22 07:32:46,384 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 8 lwc lac iter 11, lr 0.00048198  time 31.507292s, mse: 0.33948216
2026-03-22 07:33:18,004 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 8 lwc lac iter 12, lr 0.00022092  time 31.620248s, mse: 0.33881149
2026-03-22 07:33:49,560 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 8 lwc lac iter 13, lr 0.00005958  time 31.555876s, mse: 0.33800301
2026-03-22 07:34:21,126 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 8 lwc lac iter 14, lr 0.00000500  time 31.565205s, mse: 0.33771452
2026-03-22 07:34:21,910 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-VL-7B-Instruct/flatquant/flatquant_w4a4_q16k4v4_seq2048/flat_parameters.pth
2026-03-22 07:34:22,083 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 9 =========
2026-03-22 07:35:02,771 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 9 lwc lac iter 0, lr 0.00494542  time 32.170876s, mse: 0.76028460
2026-03-22 07:35:34,025 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 9 lwc lac iter 1, lr 0.00478408  time 31.253190s, mse: 0.46481797
2026-03-22 07:36:05,624 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 9 lwc lac iter 2, lr 0.00452302  time 31.599047s, mse: 0.36071813
2026-03-22 07:36:37,170 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 9 lwc lac iter 3, lr 0.00417365  time 31.545548s, mse: 0.34460855
