2026-03-22 06:21:13,260 | INFO | algorithm_v1.quantization.base | Loading model from /mnt/82_store/LLM-weights/Qwen2.5-7B-Instruct
2026-03-22 06:26:42,870 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 0 lwc lac iter 8, lr 0.00173073  time 30.166895s, mse: 0.09479877
2026-03-22 06:27:13,029 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 0 lwc lac iter 9, lr 0.00125375  time 30.159133s, mse: 0.08687170
2026-03-22 06:27:43,584 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 0 lwc lac iter 10, lr 0.00083135  time 30.554760s, mse: 0.08835460
2026-03-22 06:28:13,787 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 0 lwc lac iter 11, lr 0.00048198  time 30.202107s, mse: 0.07373960
2026-03-22 06:28:44,076 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 0 lwc lac iter 12, lr 0.00022092  time 30.288955s, mse: 0.06906963
2026-03-22 06:29:14,542 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 0 lwc lac iter 13, lr 0.00005958  time 30.465892s, mse: 0.06591957
2026-03-22 06:29:44,981 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 0 lwc lac iter 14, lr 0.00000500  time 30.438255s, mse: 0.06503423
2026-03-22 06:29:45,630 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-7B-Instruct/flatquant/flatquant_w4a4_q16k4v4_seq2048/flat_parameters.pth
2026-03-22 06:29:45,839 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 1 =========
2026-03-22 06:30:24,815 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 0, lr 0.00494542  time 31.425354s, mse: 0.03665833
2026-03-22 06:30:55,272 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 1, lr 0.00478408  time 30.456893s, mse: 0.01678569
2026-03-22 06:31:25,645 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 2, lr 0.00452302  time 30.372921s, mse: 0.01372879
2026-03-22 06:31:56,114 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 3, lr 0.00417365  time 30.467873s, mse: 0.01262403
2026-03-22 06:32:26,554 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 4, lr 0.00375125  time 30.440566s, mse: 0.01228017
2026-03-22 06:32:56,906 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 5, lr 0.00327427  time 30.351318s, mse: 0.01180321
2026-03-22 06:33:27,310 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 6, lr 0.00276356  time 30.403649s, mse: 0.01145681
2026-03-22 06:33:57,770 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 7, lr 0.00224144  time 30.459490s, mse: 0.01130193
2026-03-22 06:34:28,182 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 8, lr 0.00173073  time 30.412122s, mse: 0.01113232
2026-03-22 06:34:58,623 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 9, lr 0.00125375  time 30.440451s, mse: 0.01101294
2026-03-22 06:35:29,023 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 10, lr 0.00083135  time 30.400015s, mse: 0.01086314
2026-03-22 06:35:59,593 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 11, lr 0.00048198  time 30.569744s, mse: 0.01071521
2026-03-22 06:36:29,929 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 12, lr 0.00022092  time 30.335329s, mse: 0.01063468
2026-03-22 06:37:00,412 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 13, lr 0.00005958  time 30.483067s, mse: 0.01057465
2026-03-22 06:37:30,584 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 14, lr 0.00000500  time 30.171479s, mse: 0.01055518
2026-03-22 06:37:31,257 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-7B-Instruct/flatquant/flatquant_w4a4_q16k4v4_seq2048/flat_parameters.pth
2026-03-22 06:37:31,472 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 2 =========
2026-03-22 06:38:10,460 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 2 lwc lac iter 0, lr 0.00494542  time 31.485251s, mse: 0.06271956
2026-03-22 06:38:40,679 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 2 lwc lac iter 1, lr 0.00478408  time 30.218326s, mse: 0.03270267
2026-03-22 06:39:10,913 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 2 lwc lac iter 2, lr 0.00452302  time 30.233930s, mse: 0.02602267
2026-03-22 06:39:41,543 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 2 lwc lac iter 3, lr 0.00417365  time 30.630251s, mse: 0.02475104
2026-03-22 06:40:11,706 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 2 lwc lac iter 4, lr 0.00375125  time 30.162905s, mse: 0.02404961
2026-03-22 06:40:42,012 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 2 lwc lac iter 5, lr 0.00327427  time 30.305384s, mse: 0.02358242
2026-03-22 06:41:12,521 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 2 lwc lac iter 6, lr 0.00276356  time 30.508411s, mse: 0.02331266
2026-03-22 06:41:42,948 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 2 lwc lac iter 7, lr 0.00224144  time 30.426847s, mse: 0.02302995
2026-03-22 06:42:13,421 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 2 lwc lac iter 8, lr 0.00173073  time 30.473208s, mse: 0.02278994
2026-03-22 06:42:43,887 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 2 lwc lac iter 9, lr 0.00125375  time 30.464885s, mse: 0.02254193
2026-03-22 06:43:14,305 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 2 lwc lac iter 10, lr 0.00083135  time 30.418366s, mse: 0.02232197
2026-03-22 06:43:44,770 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 2 lwc lac iter 11, lr 0.00048198  time 30.464791s, mse: 0.02215703
2026-03-22 06:44:15,211 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 2 lwc lac iter 12, lr 0.00022092  time 30.440024s, mse: 0.02203606
2026-03-22 06:44:45,686 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 2 lwc lac iter 13, lr 0.00005958  time 30.474936s, mse: 0.02193945
2026-03-22 06:45:16,122 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 2 lwc lac iter 14, lr 0.00000500  time 30.435741s, mse: 0.02190163
2026-03-22 06:45:16,780 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-7B-Instruct/flatquant/flatquant_w4a4_q16k4v4_seq2048/flat_parameters.pth
2026-03-22 06:45:16,948 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 3 =========
2026-03-22 06:45:56,038 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 3 lwc lac iter 0, lr 0.00494542  time 31.528172s, mse: 1.17659688
2026-03-22 06:46:26,348 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 3 lwc lac iter 1, lr 0.00478408  time 30.309038s, mse: 2.30234146
2026-03-22 06:46:56,759 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 3 lwc lac iter 2, lr 0.00452302  time 30.411265s, mse: 8.75614643
2026-03-22 06:47:27,198 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 3 lwc lac iter 3, lr 0.00417365  time 30.438970s, mse: 2.74905682
2026-03-22 06:47:57,745 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 3 lwc lac iter 4, lr 0.00375125  time 30.545952s, mse: 24161.57226562
2026-03-22 06:48:28,174 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 3 lwc lac iter 5, lr 0.00327427  time 30.429345s, mse: 1.03432775
2026-03-22 06:48:58,565 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 3 lwc lac iter 6, lr 0.00276356  time 30.390063s, mse: 87.53379059
2026-03-22 06:49:29,011 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 3 lwc lac iter 7, lr 0.00224144  time 30.445704s, mse: 13.57411003
2026-03-22 06:49:59,195 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 3 lwc lac iter 8, lr 0.00173073  time 30.184179s, mse: 0.65990162
2026-03-22 06:50:29,524 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 3 lwc lac iter 9, lr 0.00125375  time 30.328342s, mse: 0.64461797
2026-03-22 06:50:59,938 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 3 lwc lac iter 10, lr 0.00083135  time 30.413993s, mse: 0.65249527
2026-03-22 06:51:30,406 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 3 lwc lac iter 11, lr 0.00048198  time 30.467505s, mse: 0.48270318
2026-03-22 06:52:01,016 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 3 lwc lac iter 12, lr 0.00022092  time 30.609818s, mse: 0.44474724
2026-03-22 06:52:31,093 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 3 lwc lac iter 13, lr 0.00005958  time 30.076536s, mse: 0.37113291
2026-03-22 06:53:01,508 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 3 lwc lac iter 14, lr 0.00000500  time 30.415509s, mse: 0.37773690
2026-03-22 06:53:02,162 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-7B-Instruct/flatquant/flatquant_w4a4_q16k4v4_seq2048/flat_parameters.pth
2026-03-22 06:53:02,330 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 4 =========
2026-03-22 06:53:41,462 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 4 lwc lac iter 0, lr 0.00494542  time 31.499148s, mse: 0.28666493
2026-03-22 06:54:11,878 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 4 lwc lac iter 1, lr 0.00478408  time 30.415363s, mse: 0.10321183
2026-03-22 06:54:42,310 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 4 lwc lac iter 2, lr 0.00452302  time 30.431238s, mse: 0.07810344
2026-03-22 06:55:12,788 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 4 lwc lac iter 3, lr 0.00417365  time 30.477773s, mse: 0.07427530
2026-03-22 06:55:43,201 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 4 lwc lac iter 4, lr 0.00375125  time 30.413101s, mse: 0.07660732
2026-03-22 06:56:13,634 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 4 lwc lac iter 5, lr 0.00327427  time 30.433220s, mse: 0.08179231
2026-03-22 06:56:44,055 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 4 lwc lac iter 6, lr 0.00276356  time 30.420425s, mse: 0.07235637
2026-03-22 06:57:14,456 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 4 lwc lac iter 7, lr 0.00224144  time 30.400980s, mse: 0.06827224
2026-03-22 06:57:44,919 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 4 lwc lac iter 8, lr 0.00173073  time 30.462308s, mse: 0.06753883
2026-03-22 06:58:15,084 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 4 lwc lac iter 9, lr 0.00125375  time 30.164910s, mse: 0.06582218
2026-03-22 06:58:45,554 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 4 lwc lac iter 10, lr 0.00083135  time 30.469721s, mse: 0.06540395
2026-03-22 06:59:15,846 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 4 lwc lac iter 11, lr 0.00048198  time 30.291059s, mse: 0.06517652
2026-03-22 06:59:46,249 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 4 lwc lac iter 12, lr 0.00022092  time 30.403094s, mse: 0.06506408
2026-03-22 07:00:16,853 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 4 lwc lac iter 13, lr 0.00005958  time 30.603657s, mse: 0.06476454
2026-03-22 07:00:47,272 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 4 lwc lac iter 14, lr 0.00000500  time 30.418656s, mse: 0.06496216
2026-03-22 07:00:47,920 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-7B-Instruct/flatquant/flatquant_w4a4_q16k4v4_seq2048/flat_parameters.pth
2026-03-22 07:00:48,097 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 5 =========
2026-03-22 07:01:27,400 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 5 lwc lac iter 0, lr 0.00494542  time 31.651455s, mse: 0.18761408
2026-03-22 07:01:57,457 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 5 lwc lac iter 1, lr 0.00478408  time 30.057623s, mse: 0.09655816
2026-03-22 07:02:27,765 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 5 lwc lac iter 2, lr 0.00452302  time 30.307071s, mse: 0.07534175
2026-03-22 07:02:58,370 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 5 lwc lac iter 3, lr 0.00417365  time 30.604700s, mse: 0.07124138
2026-03-22 07:03:28,917 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 5 lwc lac iter 4, lr 0.00375125  time 30.547163s, mse: 0.06999442
2026-03-22 07:03:59,463 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 5 lwc lac iter 5, lr 0.00327427  time 30.545354s, mse: 0.06874183
2026-03-22 07:04:29,936 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 5 lwc lac iter 6, lr 0.00276356  time 30.472773s, mse: 0.06768177
2026-03-22 07:05:00,446 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 5 lwc lac iter 7, lr 0.00224144  time 30.509402s, mse: 0.06683711
2026-03-22 07:05:30,986 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 5 lwc lac iter 8, lr 0.00173073  time 30.540025s, mse: 0.06608003
2026-03-22 07:06:01,506 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 5 lwc lac iter 9, lr 0.00125375  time 30.519387s, mse: 0.06539762
2026-03-22 07:06:31,960 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 5 lwc lac iter 10, lr 0.00083135  time 30.454349s, mse: 0.06469924
2026-03-22 07:07:02,409 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 5 lwc lac iter 11, lr 0.00048198  time 30.448430s, mse: 0.06418858
2026-03-22 07:07:32,922 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 5 lwc lac iter 12, lr 0.00022092  time 30.513059s, mse: 0.06382034
2026-03-22 07:08:03,373 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 5 lwc lac iter 13, lr 0.00005958  time 30.450748s, mse: 0.06363979
2026-03-22 07:08:33,693 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 5 lwc lac iter 14, lr 0.00000500  time 30.319145s, mse: 0.06352156
2026-03-22 07:08:34,355 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-7B-Instruct/flatquant/flatquant_w4a4_q16k4v4_seq2048/flat_parameters.pth
2026-03-22 07:08:34,513 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 6 =========
2026-03-22 07:09:13,818 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 6 lwc lac iter 0, lr 0.00494542  time 31.569014s, mse: 0.38156912
2026-03-22 07:09:44,226 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 6 lwc lac iter 1, lr 0.00478408  time 30.408072s, mse: 0.23283651
2026-03-22 07:10:14,697 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 6 lwc lac iter 2, lr 0.00452302  time 30.471034s, mse: 0.17823432
2026-03-22 07:10:45,116 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 6 lwc lac iter 3, lr 0.00417365  time 30.418601s, mse: 0.17165394
2026-03-22 07:11:15,515 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 6 lwc lac iter 4, lr 0.00375125  time 30.398175s, mse: 0.16996309
2026-03-22 07:11:45,955 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 6 lwc lac iter 5, lr 0.00327427  time 30.440411s, mse: 0.16800082
2026-03-22 07:12:16,398 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 6 lwc lac iter 6, lr 0.00276356  time 30.442447s, mse: 0.16686267
2026-03-22 07:12:46,838 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 6 lwc lac iter 7, lr 0.00224144  time 30.439641s, mse: 0.16535950
2026-03-22 07:13:17,282 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 6 lwc lac iter 8, lr 0.00173073  time 30.443424s, mse: 0.16418442
2026-03-22 07:13:47,776 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 6 lwc lac iter 9, lr 0.00125375  time 30.494501s, mse: 0.16339394
2026-03-22 07:14:18,173 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 6 lwc lac iter 10, lr 0.00083135  time 30.396052s, mse: 0.16229200
2026-03-22 07:14:48,661 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 6 lwc lac iter 11, lr 0.00048198  time 30.487757s, mse: 0.16150719
2026-03-22 07:15:18,963 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 6 lwc lac iter 12, lr 0.00022092  time 30.301504s, mse: 0.16099903
2026-03-22 07:15:49,144 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 6 lwc lac iter 13, lr 0.00005958  time 30.181231s, mse: 0.16086939
2026-03-22 07:16:19,755 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 6 lwc lac iter 14, lr 0.00000500  time 30.610641s, mse: 0.16074961
2026-03-22 07:16:20,393 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-7B-Instruct/flatquant/flatquant_w4a4_q16k4v4_seq2048/flat_parameters.pth
2026-03-22 07:16:20,554 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 7 =========
2026-03-22 07:16:59,281 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 7 lwc lac iter 0, lr 0.00494542  time 31.173080s, mse: 0.51352352
2026-03-22 07:17:29,697 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 7 lwc lac iter 1, lr 0.00478408  time 30.415802s, mse: 0.31924751
2026-03-22 07:18:00,066 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 7 lwc lac iter 2, lr 0.00452302  time 30.368211s, mse: 0.24501115
2026-03-22 07:18:30,439 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 7 lwc lac iter 3, lr 0.00417365  time 30.372734s, mse: 0.23693788
2026-03-22 07:19:00,903 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 7 lwc lac iter 4, lr 0.00375125  time 30.463945s, mse: 0.23422502
2026-03-22 07:19:31,346 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 7 lwc lac iter 5, lr 0.00327427  time 30.442549s, mse: 0.23217183
2026-03-22 07:20:01,850 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 7 lwc lac iter 6, lr 0.00276356  time 30.504073s, mse: 0.23064253
2026-03-22 07:20:32,444 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 7 lwc lac iter 7, lr 0.00224144  time 30.593370s, mse: 0.22915706
2026-03-22 07:21:02,905 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 7 lwc lac iter 8, lr 0.00173073  time 30.460832s, mse: 0.22801194
2026-03-22 07:21:33,458 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 7 lwc lac iter 9, lr 0.00125375  time 30.553528s, mse: 0.22715577
2026-03-22 07:22:03,932 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 7 lwc lac iter 10, lr 0.00083135  time 30.473460s, mse: 0.22602208
2026-03-22 07:22:34,405 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 7 lwc lac iter 11, lr 0.00048198  time 30.472136s, mse: 0.22540720
2026-03-22 07:23:04,902 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 7 lwc lac iter 12, lr 0.00022092  time 30.497332s, mse: 0.22478633
2026-03-22 07:23:35,442 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 7 lwc lac iter 13, lr 0.00005958  time 30.539757s, mse: 0.22478147
2026-03-22 07:24:05,932 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 7 lwc lac iter 14, lr 0.00000500  time 30.489260s, mse: 0.22474578
2026-03-22 07:24:06,811 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-7B-Instruct/flatquant/flatquant_w4a4_q16k4v4_seq2048/flat_parameters.pth
2026-03-22 07:24:06,970 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 8 =========
2026-03-22 07:24:46,485 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 8 lwc lac iter 0, lr 0.00494542  time 31.668399s, mse: 0.58623338
2026-03-22 07:25:16,877 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 8 lwc lac iter 1, lr 0.00478408  time 30.391403s, mse: 0.36206180
2026-03-22 07:25:47,382 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 8 lwc lac iter 2, lr 0.00452302  time 30.504788s, mse: 0.27649665
2026-03-22 07:26:17,874 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 8 lwc lac iter 3, lr 0.00417365  time 30.491932s, mse: 0.26767907
2026-03-22 07:26:48,375 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 8 lwc lac iter 4, lr 0.00375125  time 30.500374s, mse: 0.26542085
2026-03-22 07:27:18,907 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 8 lwc lac iter 5, lr 0.00327427  time 30.532569s, mse: 0.26325241
2026-03-22 07:27:49,304 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 8 lwc lac iter 6, lr 0.00276356  time 30.396522s, mse: 0.26132131
2026-03-22 07:28:19,819 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 8 lwc lac iter 7, lr 0.00224144  time 30.515092s, mse: 0.26099822
2026-03-22 07:28:50,299 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 8 lwc lac iter 8, lr 0.00173073  time 30.479062s, mse: 0.25882202
2026-03-22 07:29:20,703 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 8 lwc lac iter 9, lr 0.00125375  time 30.404056s, mse: 0.25752309
2026-03-22 07:29:51,288 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 8 lwc lac iter 10, lr 0.00083135  time 30.584528s, mse: 0.25680175
2026-03-22 07:30:21,683 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 8 lwc lac iter 11, lr 0.00048198  time 30.394631s, mse: 0.25614542
2026-03-22 07:30:52,139 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 8 lwc lac iter 12, lr 0.00022092  time 30.455553s, mse: 0.25575995
2026-03-22 07:31:22,725 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 8 lwc lac iter 13, lr 0.00005958  time 30.585671s, mse: 0.25513279
2026-03-22 07:31:53,187 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 8 lwc lac iter 14, lr 0.00000500  time 30.461648s, mse: 0.25498223
2026-03-22 07:31:53,884 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-7B-Instruct/flatquant/flatquant_w4a4_q16k4v4_seq2048/flat_parameters.pth
2026-03-22 07:31:54,101 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 9 =========
2026-03-22 07:32:33,141 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 9 lwc lac iter 0, lr 0.00494542  time 31.488649s, mse: 0.58441538
2026-03-22 07:33:03,622 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 9 lwc lac iter 1, lr 0.00478408  time 30.480531s, mse: 0.36062294
2026-03-22 07:33:34,162 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 9 lwc lac iter 2, lr 0.00452302  time 30.540098s, mse: 0.27932310
2026-03-22 07:34:04,655 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 9 lwc lac iter 3, lr 0.00417365  time 30.492567s, mse: 0.26697287
2026-03-22 07:34:35,236 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 9 lwc lac iter 4, lr 0.00375125  time 30.580329s, mse: 0.26153231
2026-03-22 07:35:05,400 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 9 lwc lac iter 5, lr 0.00327427  time 30.163630s, mse: 0.25975960
